-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,79,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,79,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,79,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,79,79,79,79,79,79,79,79,79,94,94,94,94,79,79,79,79,79,79,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,79,79,79,79,79,79,79,79,79,72,72,72,72,79,79,79,79,79,79,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,102,-1,-1
-1,-1,-1,-1,-1,-1,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,72,-1,72,-1,-1,-1,-1,-1,-1,72,72,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,74,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,72,72,72,72,72,72,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
