60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,-1,-1,-1,-1,79,79,79,79,79,79,79,79,79,-1,-1,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,-1,-1,-1,-1,79,79,-1,-1,-1,-1,-1,-1,79,-1,-1,79,79,79,79,79,79,79,79,79,79,79,79,79,60
60,-1,-1,-1,-1,79,79,-1,-1,-1,-1,-1,-1,79,-1,-1,79,79,79,79,79,79,79,79,79,79,79,79,79,60
60,-1,-1,-1,-1,79,79,-1,-1,79,79,-1,-1,79,-1,-1,-1,79,79,79,79,79,79,79,79,79,79,79,79,60
60,79,79,-1,-1,79,79,-1,-1,79,79,49,-1,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,79,79,-1,-1,79,79,-1,-1,79,79,-1,-1,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,79,79,-1,-1,79,79,-1,-1,79,79,-1,-1,79,79,79,79,-1,-1,79,-1,-1,79,-1,-1,79,-1,-1,-1,60
60,79,79,-1,-1,79,79,-1,-1,79,79,-1,49,79,79,79,79,-1,-1,79,-1,-1,79,-1,-1,79,79,-1,-1,60
60,79,79,3,3,79,79,-1,-1,79,79,-1,-1,79,79,79,79,-1,-1,79,-1,-1,79,-1,-1,79,79,79,-1,60
60,79,79,79,79,79,79,-1,-1,79,79,-1,-1,79,79,79,79,94,94,79,94,94,79,94,94,79,79,79,-1,60
60,79,79,79,79,79,79,-1,-1,79,79,49,-1,79,79,79,79,-1,-1,79,-1,-1,79,-1,-1,-1,-1,-1,-1,60
60,79,79,79,79,-1,-1,-1,-1,79,79,-1,-1,79,79,79,79,-1,-1,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,60
60,79,79,79,79,-1,-1,-1,-1,79,79,-1,-1,79,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,79,79,79,-1,60
60,79,79,-1,-1,-1,79,79,79,79,79,-1,49,79,-1,-1,-1,-1,-1,-1,-1,-1,79,79,79,79,79,79,-1,60
60,79,79,-1,-1,-1,79,79,79,79,79,-1,-1,79,-1,-1,-1,-1,-1,79,79,79,79,79,79,-1,-1,-1,-1,60
60,79,79,-1,-1,-1,79,79,79,79,79,-1,-1,-1,-1,-1,79,79,79,79,79,79,-1,-1,-1,-1,-1,-1,-1,60
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
